trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
76,AAPL,C,SHORT,2024-04-09 15:45:00-04:00,169.7,0.3715360428160414,2024-04-10 09:30:00-04:00,168.81555,7.124,169.1871,48.11,4809.58,2024-04-10 09:30:00-04:00,168.4142,BB_MID,2.8595,1.0,1.8595,0.000387,True,all
77,AAPL,C,SHORT,2024-04-17 10:15:00-04:00,170.46,0.7218461241878831,2024-04-17 10:30:00-04:00,170.364775,7.0605,171.0866,48.11,4810.44,2024-04-17 11:00:00-04:00,169.3997,BB_MID,6.8142,1.0,5.8142,0.001209,True,all
78,AAPL,C,SHORT,2024-04-22 09:45:00-04:00,165.835,0.4917581980830071,2024-04-22 10:00:00-04:00,165.75208250000003,7.2642,166.2438,48.16,4815.25,2024-04-22 11:00:00-04:00,164.9374,BB_MID,5.9178,1.0,4.9178,0.001021,True,all
79,AAPL,C,SHORT,2024-04-29 09:45:00-04:00,175.19,0.8025817566524391,2024-04-29 10:00:00-04:00,175.1124,6.8815,175.915,48.2,4819.17,2024-04-29 10:00:00-04:00,176.0029,SL,-6.1283,1.0,-7.1283,-0.001479,False,all
80,AAPL,C,LONG,2024-04-29 15:00:00-04:00,173.765,0.5745408072113624,2024-04-29 15:15:00-04:00,173.876895,6.9187,173.3024,48.12,4811.04,2024-04-29 15:45:00-04:00,173.2157,SL,-4.5746,1.0,-5.5746,-0.001159,False,all
81,AAPL,C,SHORT,2024-05-01 14:30:00-04:00,172.325,0.5531605211163609,2024-05-01 14:45:00-04:00,172.18386500000003,6.9772,172.737,48.05,4804.47,2024-05-01 15:30:00-04:00,171.1355,BB_MID,7.3145,1.0,6.3145,0.001314,True,all
82,AAPL,C,SHORT,2024-05-15 09:45:00-04:00,188.83,0.4491654628539486,2024-05-15 10:00:00-04:00,188.80555,6.37,189.2547,48.11,4809.78,2024-05-15 10:00:00-04:00,189.3493,SL,-3.464,1.0,-4.464,-0.000928,False,all
83,AAPL,C,SHORT,2024-05-21 09:30:00-04:00,191.915,0.34742483219278203,2024-05-21 09:45:00-04:00,191.854025,6.2617,192.2014,48.05,4804.32,2024-05-21 09:45:00-04:00,192.2976,SL,-2.7772,1.0,-3.7772,-0.000786,False,all
84,AAPL,C,SHORT,2024-05-21 10:00:00-04:00,192.32,0.37242243183969614,2024-05-21 10:15:00-04:00,192.30380000000002,6.2408,192.6762,48.01,4799.54,2024-05-21 11:30:00-04:00,192.2061,TIME,0.61,1.0,-0.39,-8.1e-05,False,all
85,AAPL,C,LONG,2024-05-23 09:45:00-04:00,189.42,0.430794884198379,2024-05-23 10:00:00-04:00,189.51470999999998,6.3308,189.0839,47.99,4798.15,2024-05-23 10:00:00-04:00,188.9894,SL,-3.3258,1.0,-4.3258,-0.000902,False,all
86,AAPL,C,LONG,2024-06-10 10:00:00-04:00,195.16,0.5454387593130486,2024-06-10 10:15:00-04:00,195.28759499999998,6.1369,194.7422,47.94,4792.82,2024-06-10 11:30:00-04:00,195.3123,TIME,0.1516,1.0,-0.8484,-0.000177,False,all
87,AAPL,C,LONG,2024-06-12 15:30:00-04:00,214.24,1.5456421009528591,2024-06-12 15:45:00-04:00,214.257075,5.5914,212.7114,47.92,4790.98,2024-06-12 15:45:00-04:00,213.0792,SL,-6.586,1.0,-7.586,-0.001583,False,all
88,AAPL,C,SHORT,2024-06-26 09:30:00-04:00,210.96,0.7398346356090244,2024-06-26 09:45:00-04:00,210.904495,5.6701,211.6443,47.83,4782.39,2024-06-26 09:45:00-04:00,211.7502,SL,-4.795,1.0,-5.795,-0.001212,False,all
89,AAPL,C,LONG,2024-07-08 09:45:00-04:00,223.66,0.715267622448919,2024-07-08 10:00:00-04:00,223.87187999999998,5.3341,223.1566,47.77,4775.6,2024-07-08 10:15:00-04:00,225.0374,BB_MID,6.2171,1.0,5.2171,0.001092,True,all
90,AAPL,C,LONG,2024-07-16 10:00:00-04:00,233.49,0.895363004475855,2024-07-16 10:15:00-04:00,233.5016925,5.1186,232.6063,47.81,4779.81,2024-07-16 11:30:00-04:00,233.7031,TIME,1.0309,1.0,0.0309,6e-06,True,all
91,AAPL,C,LONG,2024-07-16 12:15:00-04:00,233.02,0.8228259845196637,2024-07-16 12:30:00-04:00,233.04646499999998,5.1276,232.2236,47.8,4778.84,2024-07-16 13:45:00-04:00,233.983,BB_MID,4.8019,1.0,3.8019,0.000796,True,all
92,AAPL,C,LONG,2024-07-18 09:45:00-04:00,226.87,0.91454916081591,2024-07-18 10:00:00-04:00,227.23355999999998,5.2618,226.319,47.83,4781.64,2024-07-18 10:30:00-04:00,226.2059,SL,-5.4076,1.0,-6.4076,-0.00134,False,all
93,AAPL,C,SHORT,2024-07-30 09:30:00-04:00,220.13,0.726244052508647,2024-07-30 09:45:00-04:00,220.119885,5.4235,220.8461,47.75,4774.24,2024-07-30 10:45:00-04:00,218.8194,BB_MID,7.0534,1.0,6.0534,0.001268,True,all
94,AAPL,C,LONG,2024-08-06 09:30:00-04:00,201.665,2.6602466287783595,2024-08-06 09:45:00-04:00,201.7758375,5.9228,199.1156,47.8,4779.29,2024-08-06 10:00:00-04:00,203.6917,TP,11.3472,1.0,10.3472,0.002165,True,all
95,AAPL,C,SHORT,2024-08-07 09:30:00-04:00,211.39,1.6426127051765178,2024-08-07 09:45:00-04:00,211.2593175,5.668,212.9019,47.9,4788.64,2024-08-07 09:45:00-04:00,212.4218,SL,-6.5887,1.0,-7.5887,-0.001585,False,all
96,AAPL,C,SHORT,2024-08-07 10:00:00-04:00,211.965,1.5876609549736282,2024-08-07 10:15:00-04:00,211.91399,5.6403,213.5017,47.81,4780.05,2024-08-07 10:45:00-04:00,213.08,SL,-6.5769,1.0,-7.5769,-0.001585,False,all
97,AAPL,C,SHORT,2024-08-15 09:30:00-04:00,223.055,0.7824163544994612,2024-08-15 09:45:00-04:00,222.90849000000003,5.3525,223.6909,47.72,4771.47,2024-08-15 09:45:00-04:00,223.8028,SL,-4.7865,1.0,-5.7865,-0.001213,False,all
98,AAPL,C,SHORT,2024-08-28 09:30:00-04:00,229.16,0.5321826198891605,2024-08-28 09:45:00-04:00,228.8855,5.2053,229.4177,47.66,4764.69,2024-08-28 10:15:00-04:00,229.5324,SL,-3.3673,1.0,-4.3673,-0.000917,False,all
99,AAPL,C,LONG,2024-08-28 11:30:00-04:00,226.71,0.6886951870958009,2024-08-28 11:45:00-04:00,226.883385,5.2453,226.1947,47.6,4759.32,2024-08-28 13:00:00-04:00,227.3763,TIME,2.5853,1.0,1.5853,0.000333,True,all
100,AAPL,C,LONG,2024-09-03 09:30:00-04:00,226.12,0.8002218109045353,2024-09-03 09:45:00-04:00,226.113,5.2639,225.3128,47.61,4759.9,2024-09-03 10:00:00-04:00,225.2001,SL,-4.8053,1.0,-5.8053,-0.00122,False,all
101,AAPL,C,LONG,2024-09-03 10:15:00-04:00,225.325,0.8819705971418594,2024-09-03 10:30:00-04:00,225.25256999999996,5.2764,224.3706,47.54,4753.1,2024-09-03 10:30:00-04:00,224.2584,SL,-5.2456,1.0,-6.2456,-0.001314,False,all
102,AAPL,C,LONG,2024-09-03 10:45:00-04:00,223.61,0.9027960761070126,2024-09-03 11:00:00-04:00,223.77683249999998,5.3031,222.874,47.47,4745.85,2024-09-03 12:15:00-04:00,223.7381,TIME,-0.2055,1.0,-1.2055,-0.000254,False,all
103,AAPL,C,LONG,2024-09-09 09:30:00-04:00,218.02,0.979996891681445,2024-09-09 09:45:00-04:00,218.078985,5.4391,217.099,47.45,4743.65,2024-09-09 11:00:00-04:00,216.9904,SL,-5.9208,1.0,-6.9208,-0.001459,False,all
104,AAPL,C,SHORT,2024-09-13 11:00:00-04:00,223.605,0.7320360210028779,2024-09-13 11:15:00-04:00,223.4632125,5.2992,224.1952,47.37,4735.73,2024-09-13 12:30:00-04:00,223.4317,TIME,0.1672,1.0,-0.8328,-0.000176,False,all
105,AAPL,C,LONG,2024-09-17 12:15:00-04:00,215.76,0.6504506413334464,2024-09-17 12:30:00-04:00,215.757825,5.4864,215.1074,47.35,4733.89,2024-09-17 13:45:00-04:00,214.9998,SL,-4.1587,1.0,-5.1587,-0.00109,False,all
106,AAPL,C,SHORT,2024-09-20 09:30:00-04:00,229.74,0.8164859933506319,2024-09-20 09:45:00-04:00,229.62013250000004,5.1484,230.4366,47.29,4727.74,2024-09-20 09:45:00-04:00,230.5518,SL,-4.7968,1.0,-5.7968,-0.001226,False,all
107,AAPL,C,LONG,2024-09-25 09:30:00-04:00,225.545,0.6590219496503821,2024-09-25 09:45:00-04:00,225.7128,5.23,225.0538,47.22,4720.94,2024-09-25 10:00:00-04:00,227.0364,BB_MID,6.9226,1.0,5.9226,0.001255,True,all
108,AAPL,C,LONG,2024-09-25 11:15:00-04:00,225.425,0.6868643920233423,2024-09-25 11:30:00-04:00,225.52270499999997,5.2399,224.8358,47.27,4725.86,2024-09-25 12:45:00-04:00,225.6771,TIME,0.809,1.0,-0.191,-4e-05,False,all
109,AAPL,C,LONG,2024-10-01 09:30:00-04:00,226.55,1.067635949094787,2024-10-01 09:45:00-04:00,226.543215,5.215,225.4756,47.26,4724.67,2024-10-01 10:00:00-04:00,225.3628,SL,-6.1556,1.0,-7.1556,-0.001515,False,all
110,AAPL,C,LONG,2024-10-02 09:45:00-04:00,223.44,0.8011416992616498,2024-10-02 10:00:00-04:00,223.47168,5.2775,222.6705,47.18,4716.51,2024-10-02 10:15:00-04:00,225.2073,BB_MID,9.16,1.0,8.16,0.00173,True,all
111,AAPL,C,LONG,2024-10-10 09:30:00-04:00,227.85,0.6036735069572016,2024-10-10 09:45:00-04:00,227.8588725,5.1838,227.2552,47.25,4723.67,2024-10-10 09:45:00-04:00,227.1416,SL,-3.7183,1.0,-4.7183,-0.000999,False,all
112,AAPL,C,SHORT,2024-10-14 09:45:00-04:00,230.555,0.7140372445393744,2024-10-14 10:00:00-04:00,230.46970750000003,5.1188,231.1837,47.19,4717.96,2024-10-14 11:15:00-04:00,229.8148,TIME,3.3521,1.0,2.3521,0.000499,True,all
113,AAPL,C,LONG,2024-10-16 09:30:00-04:00,230.645,0.8502791578106631,2024-10-16 09:45:00-04:00,230.765325,5.1138,229.915,47.2,4719.31,2024-10-16 10:00:00-04:00,229.8001,SL,-4.936,1.0,-5.936,-0.001258,False,all
114,AAPL,C,LONG,2024-10-23 11:00:00-04:00,233.58,0.5908899836842831,2024-10-23 11:15:00-04:00,233.74681499999997,5.0411,233.1559,47.13,4712.37,2024-10-23 11:45:00-04:00,233.0393,SL,-3.5664,1.0,-4.5664,-0.000969,False,all
115,AAPL,C,SHORT,2024-10-28 09:30:00-04:00,233.33,0.7521710318956084,2024-10-28 09:45:00-04:00,233.22333,5.0465,233.9755,47.08,4706.81,2024-10-28 10:30:00-04:00,234.0925,SL,-4.3862,1.0,-5.3862,-0.001144,False,all
116,AAPL,C,LONG,2024-11-04 09:30:00-05:00,220.9,0.9075876930282025,2024-11-04 09:45:00-05:00,220.960425,5.3193,220.0528,47.01,4700.42,2024-11-04 11:00:00-05:00,221.814,TIME,4.5406,1.0,3.5406,0.000753,True,all
117,AAPL,C,SHORT,2024-11-05 09:45:00-05:00,223.57,0.7687507468085093,2024-11-05 10:00:00-05:00,223.70809,5.2568,224.4768,47.04,4702.96,2024-11-05 10:45:00-05:00,222.2961,BB_MID,7.4226,1.0,6.4226,0.001366,True,all
118,AAPL,C,SHORT,2024-11-07 09:30:00-05:00,225.97,0.84364105718005,2024-11-07 09:45:00-05:00,225.81703500000003,5.2137,226.6607,47.09,4708.38,2024-11-07 11:00:00-05:00,226.2581,TIME,-2.2994,1.0,-3.2994,-0.000701,False,all
119,AAPL,C,LONG,2024-11-13 09:30:00-05:00,223.34,0.594668061316157,2024-11-13 09:45:00-05:00,223.46167499999999,5.2639,222.867,47.05,4704.08,2024-11-13 09:45:00-05:00,222.7556,SL,-3.7168,1.0,-4.7168,-0.001003,False,all
120,AAPL,C,SHORT,2024-11-14 10:30:00-05:00,226.89,0.6881782292655126,2024-11-14 10:45:00-05:00,226.78655,5.1804,227.4747,46.99,4698.37,2024-11-14 12:00:00-05:00,226.9634,TIME,-0.9163,1.0,-1.9163,-0.000408,False,all
121,AAPL,C,LONG,2024-11-15 09:30:00-05:00,225.15,0.8365980817457049,2024-11-15 09:45:00-05:00,225.382635,5.2094,224.546,46.96,4695.45,2024-11-15 10:15:00-05:00,224.4338,SL,-4.9431,1.0,-5.9431,-0.001266,False,all
122,AAPL,C,LONG,2024-11-20 09:45:00-05:00,227.63,0.6108547699131311,2024-11-20 10:00:00-05:00,227.7388125,5.1479,227.128,46.9,4688.51,2024-11-20 10:00:00-05:00,227.0144,SL,-3.7292,1.0,-4.7292,-0.001009,False,all
123,AAPL,C,LONG,2024-11-27 09:30:00-05:00,234.24,0.5928204015857467,2024-11-27 09:45:00-05:00,234.17703,5.0003,233.5842,46.84,4682.78,2024-11-27 10:00:00-05:00,234.8575,BB_MID,3.4026,1.0,2.4026,0.000513,True,all
124,AAPL,C,SHORT,2024-12-03 09:45:00-05:00,240.9,0.5443665473052955,2024-12-03 10:00:00-05:00,240.7345725,4.8655,241.2789,46.85,4684.18,2024-12-03 10:15:00-05:00,241.3996,SL,-3.2356,1.0,-4.2356,-0.000904,False,all
125,AAPL,C,SHORT,2024-12-03 10:45:00-05:00,241.245,0.5829226873590818,2024-12-03 11:00:00-05:00,240.99944000000002,4.8547,241.5824,46.8,4678.94,2024-12-03 12:00:00-05:00,241.7032,SL,-3.4163,1.0,-4.4163,-0.000944,False,all
126,AAPL,C,SHORT,2024-12-09 09:45:00-05:00,243.99,0.5092307979473752,2024-12-09 10:00:00-05:00,243.79804000000001,4.7934,244.3073,46.75,4673.53,2024-12-09 10:00:00-05:00,244.4294,SL,-3.0265,1.0,-4.0265,-0.000862,False,all
127,AAPL,C,SHORT,2024-12-11 09:30:00-05:00,249.21,0.576897241000525,2024-12-11 09:45:00-05:00,249.265305,4.6833,249.8422,46.7,4668.5,2024-12-11 10:00:00-05:00,249.9671,SL,-3.2868,1.0,-4.2868,-0.000918,False,all
128,AAPL,C,LONG,2024-12-18 09:30:00-05:00,251.78,0.6459443290098393,2024-12-18 09:45:00-05:00,251.76581999999996,4.6315,251.1199,46.64,4663.22,2024-12-18 10:00:00-05:00,252.9585,BB_MID,5.5237,1.0,4.5237,0.00097,True,all
129,AAPL,C,LONG,2024-12-30 09:30:00-05:00,251.12,0.8080538936740381,2024-12-30 09:45:00-05:00,251.10548999999997,4.6472,250.2974,46.68,4666.74,2024-12-30 11:00:00-05:00,251.1644,TIME,0.2736,1.0,-0.7264,-0.000156,False,all
130,AAPL,C,LONG,2025-01-13 09:30:00-05:00,231.17,1.284488316309528,2025-01-13 09:45:00-05:00,231.28058249999998,5.0437,229.9961,46.66,4665.01,2025-01-13 10:00:00-05:00,229.8811,SL,-7.0585,1.0,-8.0585,-0.001727,False,all
131,AAPL,C,LONG,2025-01-21 09:45:00-05:00,221.86,1.2417659857726786,2025-01-21 10:00:00-05:00,221.87087999999997,5.2474,220.6291,46.57,4655.95,2025-01-21 10:45:00-05:00,220.5188,SL,-7.0949,1.0,-8.0949,-0.001739,False,all
132,AAPL,C,SHORT,2025-01-28 09:30:00-05:00,235.03,1.39026406683755,2025-01-28 09:45:00-05:00,234.892495,4.9468,236.2828,46.48,4646.86,2025-01-28 10:00:00-05:00,236.4009,SL,-7.4618,1.0,-8.4618,-0.001821,False,all
133,AAPL,C,SHORT,2025-01-28 10:15:00-05:00,237.64,1.485488394621758,2025-01-28 10:30:00-05:00,237.52617750000002,4.882,239.0117,46.38,4637.4,2025-01-28 10:45:00-05:00,239.1312,SL,-7.8356,1.0,-8.8356,-0.001905,False,all
134,AAPL,C,SHORT,2025-01-31 09:30:00-05:00,242.27,1.4248433157136386,2025-01-31 09:45:00-05:00,242.1438675,4.7787,243.5687,46.29,4627.56,2025-01-31 09:45:00-05:00,243.6905,SL,-7.3909,1.0,-8.3909,-0.001813,False,all
135,AAPL,C,SHORT,2025-01-31 10:00:00-05:00,242.01,1.5073904099775781,2025-01-31 10:15:00-05:00,241.74906500000003,4.7768,243.2565,46.19,4618.17,2025-01-31 11:15:00-05:00,239.4512,TP,10.9763,1.0,9.9763,0.00216,True,all
136,AAPL,C,SHORT,2025-02-04 10:15:00-05:00,230.34,1.0897761807335204,2025-02-04 10:30:00-05:00,230.24482000000003,5.0252,231.3346,46.28,4627.15,2025-02-04 10:30:00-05:00,231.4503,SL,-6.0576,1.0,-7.0576,-0.001525,False,all
137,AAPL,C,LONG,2025-02-05 09:30:00-05:00,229.88,1.0213344776531408,2025-02-05 09:45:00-05:00,229.98493499999998,5.0222,228.9636,46.2,4619.09,2025-02-05 10:00:00-05:00,228.8491,SL,-5.7043,1.0,-6.7043,-0.001451,False,all
138,AAPL,C,SHORT,2025-02-20 09:30:00-05:00,245.7,0.6337314872985266,2025-02-20 09:45:00-05:00,245.467205,4.6976,246.1009,46.12,4611.39,2025-02-20 09:45:00-05:00,246.224,SL,-3.555,1.0,-4.555,-0.000988,False,all
139,AAPL,C,SHORT,2025-03-06 10:30:00-05:00,237.5,1.3275561835194705,2025-03-06 10:45:00-05:00,237.431225,4.8507,238.7588,46.07,4605.83,2025-03-06 11:45:00-05:00,235.1744,TP,10.947,1.0,9.947,0.00216,True,all
140,AAPL,C,SHORT,2025-04-01 09:45:00-04:00,223.13,1.2564397886700398,2025-04-01 10:00:00-04:00,222.95846500000002,5.1756,224.2149,46.16,4614.78,2025-04-01 11:15:00-04:00,222.9414,TIME,0.0882,1.0,-0.9118,-0.000198,False,all
141,AAPL,C,LONG,2025-04-30 09:30:00-04:00,207.44,0.9617347565909595,2025-04-30 09:45:00-04:00,207.29359499999998,5.5644,206.3319,46.14,4612.87,2025-04-30 10:30:00-04:00,209.2618,TP,10.9522,1.0,9.9522,0.002157,True,all
142,AAPL,C,SHORT,2025-05-01 10:45:00-04:00,212.89,1.207574390011576,2025-05-01 11:00:00-04:00,212.79355,5.4311,214.0011,46.23,4621.82,2025-05-01 11:15:00-04:00,214.1081,SL,-7.1396,1.0,-8.1396,-0.001761,False,all
143,AAPL,C,LONG,2025-05-15 09:45:00-04:00,210.42,0.7329680808954164,2025-05-15 10:00:00-04:00,210.52521,5.4788,209.7922,46.14,4612.68,2025-05-15 10:00:00-04:00,209.6873,SL,-4.5905,1.0,-5.5905,-0.001212,False,all
144,AAPL,C,SHORT,2025-05-15 11:30:00-04:00,212.76,0.7773399460236466,2025-05-15 11:45:00-04:00,212.75357000000002,5.4136,213.5309,46.07,4606.09,2025-05-15 13:00:00-04:00,212.171,TIME,3.1537,1.0,2.1537,0.000468,True,all
145,AAPL,C,LONG,2025-05-16 10:30:00-04:00,209.79,0.7295085969423785,2025-05-16 10:45:00-04:00,209.96493,5.4869,209.2354,46.08,4607.24,2025-05-16 12:00:00-04:00,210.7046,BB_MID,4.0585,1.0,3.0585,0.000664,True,all
146,AAPL,C,LONG,2025-05-20 09:30:00-04:00,207.02,0.7630425095065545,2025-05-20 09:45:00-04:00,207.153525,5.5639,206.3905,46.1,4609.3,2025-05-20 11:00:00-04:00,207.4662,TIME,1.7398,1.0,0.7398,0.00016,True,all
147,AAPL,C,SHORT,2025-05-27 09:30:00-04:00,197.865,1.0132181279957184,2025-05-27 09:45:00-04:00,197.74108,5.8284,198.7543,46.1,4609.04,2025-05-27 10:15:00-04:00,198.8537,SL,-6.4846,1.0,-7.4846,-0.001624,False,all
148,AAPL,C,SHORT,2025-05-28 09:30:00-04:00,201.2,0.6624604145239508,2025-05-28 09:45:00-04:00,201.05442250000002,5.7218,201.7169,46.02,4600.55,2025-05-28 09:45:00-04:00,200.175,BB_MID,5.0316,1.0,4.0316,0.000876,True,all
149,AAPL,C,LONG,2025-06-17 09:30:00-04:00,196.58,0.5796946879707894,2025-06-17 09:45:00-04:00,196.648275,5.8538,196.0686,46.05,4603.59,2025-06-17 11:00:00-04:00,197.6011,TIME,5.578,1.0,4.578,0.000994,True,all
150,AAPL,C,SHORT,2025-07-15 09:30:00-04:00,210.695,0.5670744961128401,2025-07-15 09:45:00-04:00,210.404745,5.4754,210.9718,46.08,4607.16,2025-07-15 11:00:00-04:00,210.5052,TIME,-0.55,1.0,-1.55,-0.000336,False,all
151,AAPL,C,LONG,2025-08-01 09:45:00-04:00,207.11,1.1475918628001505,2025-08-01 10:00:00-04:00,207.14852249999998,5.5583,206.0009,46.06,4604.61,2025-08-01 10:00:00-04:00,205.8979,SL,-6.9512,1.0,-7.9512,-0.001727,False,all
152,AAPL,C,SHORT,2025-08-04 09:30:00-04:00,205.39,1.1556385955623496,2025-08-04 09:45:00-04:00,205.3022975,5.5974,206.4579,45.97,4595.66,2025-08-04 10:00:00-04:00,206.5612,SL,-7.0464,1.0,-8.0464,-0.001751,False,all
153,AAPL,C,SHORT,2025-08-04 10:15:00-04:00,206.77,1.081606411971751,2025-08-04 10:30:00-04:00,206.646625,5.5501,207.7282,45.88,4586.62,2025-08-04 10:30:00-04:00,207.8321,SL,-6.5794,1.0,-7.5794,-0.001653,False,all
154,AAPL,C,SHORT,2025-08-06 09:30:00-04:00,209.78,0.9863908662990638,2025-08-06 09:45:00-04:00,209.69510000000002,5.4592,210.6815,45.79,4578.04,2025-08-06 10:00:00-04:00,210.7868,SL,-5.9599,1.0,-6.9599,-0.00152,False,all
155,AAPL,C,SHORT,2025-08-07 09:45:00-04:00,219.6,1.3028406226490918,2025-08-07 10:00:00-04:00,219.520185,5.2058,220.823,45.71,4570.08,2025-08-07 11:15:00-04:00,219.7398,TIME,-1.1433,1.0,-2.1433,-0.000469,False,all
156,AAPL,C,LONG,2025-08-20 10:00:00-04:00,227.32,0.7710284426849349,2025-08-20 10:15:00-04:00,227.56372499999998,5.0183,226.7927,45.68,4566.93,2025-08-20 10:15:00-04:00,226.6793,SL,-4.4383,1.0,-5.4383,-0.001191,False,all
157,AAPL,C,SHORT,2025-08-28 10:30:00-04:00,230.98,0.5502536203291496,2025-08-28 10:45:00-04:00,230.87450500000003,4.9394,231.4248,45.61,4560.5,2025-08-28 10:45:00-04:00,231.5405,SL,-3.2895,1.0,-4.2895,-0.000941,False,all
158,AAPL,C,SHORT,2025-09-12 09:45:00-04:00,231.12,0.7308264211164894,2025-09-12 10:00:00-04:00,230.9894475,4.9312,231.7203,45.56,4555.21,2025-09-12 10:00:00-04:00,231.8361,SL,-4.1752,1.0,-5.1752,-0.001136,False,all
159,AAPL,C,LONG,2025-09-24 09:30:00-04:00,252.8,0.842303029014694,2025-09-24 09:45:00-04:00,253.01644499999998,4.4958,252.1741,45.5,4549.03,2025-09-24 10:00:00-04:00,252.0481,SL,-4.3537,1.0,-5.3537,-0.001177,False,all
160,AAPL,C,LONG,2025-09-29 09:30:00-04:00,253.93,0.8092018018814977,2025-09-29 09:45:00-04:00,254.096985,4.4704,253.2878,45.44,4542.68,2025-09-29 10:00:00-04:00,253.1611,SL,-4.1836,1.0,-5.1836,-0.001141,False,all
161,AAPL,C,LONG,2025-10-06 09:30:00-04:00,255.745,0.7990388008352947,2025-10-06 09:45:00-04:00,255.877875,4.4333,255.0788,45.37,4536.49,2025-10-06 09:45:00-04:00,254.9513,SL,-4.1078,1.0,-5.1078,-0.001126,False,all
162,AAPL,C,SHORT,2025-10-24 10:15:00-04:00,260.97,0.7332887984049545,2025-10-24 10:30:00-04:00,260.79953500000005,4.3437,261.5328,45.31,4530.39,2025-10-24 10:30:00-04:00,261.6636,SL,-3.7532,1.0,-4.7532,-0.001049,False,all
163,AAPL,C,SHORT,2025-10-27 09:30:00-04:00,265.79,0.7998869439382814,2025-10-27 09:45:00-04:00,265.64711,4.2591,266.447,45.26,4524.63,2025-10-27 09:45:00-04:00,266.5802,SL,-3.9742,1.0,-4.9742,-0.001099,False,all
164,AAPL,C,SHORT,2025-10-27 10:00:00-04:00,266.235,0.8025300690080032,2025-10-27 10:15:00-04:00,266.12687,4.2458,266.9294,45.2,4518.66,2025-10-27 11:30:00-04:00,265.5927,TIME,2.2678,1.0,1.2678,0.000281,True,all
165,AAPL,C,LONG,2025-11-05 09:30:00-05:00,267.86,0.9082232955171027,2025-11-05 09:45:00-05:00,268.0189425,4.2161,267.1107,45.2,4518.93,2025-11-05 11:00:00-05:00,269.0654,TIME,4.4119,1.0,3.4119,0.000755,True,all
166,AAPL,C,LONG,2025-11-06 09:30:00-05:00,268.73,0.8611728574928286,2025-11-06 09:45:00-05:00,268.884375,4.2047,268.0232,45.22,4521.34,2025-11-06 10:15:00-05:00,271.4374,TP,10.7349,1.0,9.7349,0.002153,True,all
167,AAPL,C,SHORT,2025-11-10 09:30:00-05:00,272.09,1.094207174991706,2025-11-10 09:45:00-05:00,272.00393,4.1645,273.0981,45.31,4530.07,2025-11-10 09:45:00-05:00,273.2347,SL,-5.1255,1.0,-6.1255,-0.001352,False,all
168,AAPL,C,SHORT,2025-11-11 09:30:00-05:00,273.155,0.9876452549732277,2025-11-11 09:45:00-05:00,273.03341500000005,4.1423,274.0211,45.24,4522.95,2025-11-11 09:45:00-05:00,274.1581,SL,-4.6587,1.0,-5.6587,-0.001251,False,all
169,AAPL,C,SHORT,2025-11-11 10:00:00-05:00,273.47,1.038071673930996,2025-11-11 10:15:00-05:00,273.16834750000004,4.1342,274.2064,45.17,4516.29,2025-11-11 10:15:00-05:00,274.3435,SL,-4.8584,1.0,-5.8584,-0.001297,False,all
170,AAPL,C,SHORT,2025-11-13 09:30:00-05:00,276.29,0.8972211318969041,2025-11-13 09:45:00-05:00,276.191835,4.0827,277.0891,45.1,4509.43,2025-11-13 10:00:00-05:00,274.3171,BB_MID,7.654,1.0,6.654,0.001476,True,all
171,AAPL,C,SHORT,2025-11-19 09:45:00-05:00,270.87,1.1556857789821748,2025-11-19 10:00:00-05:00,270.82452,4.1688,271.9802,45.16,4515.08,2025-11-19 10:15:00-05:00,272.1162,SL,-5.3848,1.0,-6.3848,-0.001414,False,all
172,AAPL,C,SHORT,2025-11-20 09:30:00-05:00,274.86,1.3137445840714097,2025-11-20 09:45:00-05:00,274.692585,4.1034,276.0063,45.09,4507.7,2025-11-20 11:00:00-05:00,272.5862,TIME,8.6432,1.0,7.6432,0.001696,True,all
173,AAPL,C,SHORT,2025-11-21 10:45:00-05:00,270.89,1.3990927877883341,2025-11-21 11:00:00-05:00,270.76455,4.1691,272.1636,45.15,4514.34,2025-11-21 12:15:00-05:00,270.7553,TIME,0.0385,1.0,-0.9615,-0.000213,False,all
174,AAPL,C,SHORT,2025-11-25 09:45:00-05:00,279.375,1.1618642662890066,2025-11-25 10:00:00-05:00,279.18034,4.0416,280.3422,45.13,4512.38,2025-11-25 11:15:00-05:00,277.9789,TIME,4.8557,1.0,3.8557,0.000854,True,all
175,AAPL,C,LONG,2025-12-16 09:30:00-05:00,272.34,0.8338914218469116,2025-12-16 09:45:00-05:00,272.51619,4.1431,271.6823,45.16,4515.24,2025-12-16 11:00:00-05:00,273.0734,TIME,2.3086,1.0,1.3086,0.00029,True,all
176,AAPL,C,LONG,2025-12-30 10:00:00-05:00,272.6,0.5067538566920357,2025-12-30 10:15:00-05:00,272.75631,4.1397,272.2496,45.17,4515.55,2025-12-30 11:30:00-05:00,272.5636,TIME,-0.7976,1.0,-1.7976,-0.000398,False,all
177,AAPL,C,SHORT,2026-01-02 09:30:00-05:00,275.52,0.6685873709553916,2026-01-02 09:45:00-05:00,275.39723250000003,4.0975,276.0658,45.14,4512.75,2026-01-02 09:45:00-05:00,276.2039,SL,-3.3051,1.0,-4.3051,-0.000954,False,all
