trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
17,AAPL,C,SHORT,2024-11-12 14:00:00-05:00,486.33308311122954,3.900929264412842,2024-11-12 14:15:00-05:00,486.08991656967396,2.5297,489.9908,49.19,4917.72,2024-11-12 14:15:00-05:00,483.9013,TP,5.5366,1.0,4.5366,0.000923,True,all
18,AAPL,C,SHORT,2024-11-19 11:15:00-05:00,504.1067070823083,3.9147666985420733,2024-11-19 11:30:00-05:00,503.8546537287672,2.4423,507.7694,49.22,4921.26,2024-11-19 12:00:00-05:00,505.765,TIME,-4.6655,1.0,-5.6655,-0.001151,False,all
19,AAPL,C,SHORT,2024-11-26 12:15:00-05:00,484.91801979810054,3.4649519941933784,2024-11-26 12:30:00-05:00,484.6755607882015,2.5355,488.1405,49.16,4914.59,2024-11-26 12:30:00-05:00,488.3846,SL,-9.4043,1.0,-10.4043,-0.002117,False,all
20,AAPL,C,LONG,2024-12-10 10:45:00-05:00,439.3314577589178,3.5479272077332653,2024-12-10 11:00:00-05:00,439.5511234877972,2.7893,436.0032,49.04,4903.19,2024-12-10 11:00:00-05:00,441.528,TP,5.5141,1.0,4.5141,0.000921,True,all
21,AAPL,C,SHORT,2024-12-20 12:45:00-05:00,413.8895900139772,2.920848695435003,2024-12-20 13:00:00-05:00,413.68264521897026,2.9659,416.6035,49.08,4906.7,2024-12-20 13:30:00-05:00,413.5179,TIME,0.4886,1.0,-0.5114,-0.000104,False,all
22,AAPL,C,SHORT,2024-12-25 15:15:00-05:00,425.64778444274,3.7274136704312117,2024-12-25 15:30:00-05:00,425.4349605505186,2.883,429.1624,49.06,4905.19,2024-12-25 15:45:00-05:00,423.5194,TP,5.5225,1.0,4.5225,0.000922,True,all
23,AAPL,C,SHORT,2024-12-26 14:45:00-05:00,431.33905956481675,3.595508167010828,2024-12-26 15:00:00-05:00,431.1233900350344,2.847,434.7189,49.1,4908.71,2024-12-26 15:00:00-05:00,429.1823,TP,5.5265,1.0,4.5265,0.000922,True,all
24,AAPL,C,SHORT,2024-12-30 12:00:00-05:00,426.2638779694012,3.488155790664546,2024-12-30 12:15:00-05:00,426.0507460304165,2.883,429.5389,49.13,4912.24,2024-12-30 12:45:00-05:00,426.9946,TIME,-2.7211,1.0,-3.7211,-0.000758,False,all
25,AAPL,C,SHORT,2025-01-06 15:15:00-05:00,422.6463788516094,3.3103288092820704,2025-01-06 15:30:00-05:00,422.43505566218363,2.9049,425.7454,49.09,4907.52,2025-01-06 15:30:00-05:00,420.533,TP,5.5252,1.0,4.5252,0.000922,True,all
26,AAPL,C,LONG,2025-01-10 10:30:00-05:00,430.4100056392588,3.750023469009807,2025-01-10 10:45:00-05:00,430.62521064207846,2.8517,426.8752,49.12,4911.04,2025-01-10 11:00:00-05:00,426.6617,SL,-11.3026,1.0,-12.3026,-0.002505,False,all
27,AAPL,C,SHORT,2025-01-27 10:30:00-05:00,316.96572504218557,2.322109463939514,2025-01-27 10:45:00-05:00,316.8072421796645,3.8657,319.1294,48.99,4897.74,2025-01-27 11:15:00-05:00,315.8556,TIME,3.679,1.0,2.679,0.000547,True,all
28,AAPL,C,SHORT,2025-01-27 15:30:00-05:00,320.99181808038463,2.200407260752165,2025-01-27 15:45:00-05:00,320.8313221713445,3.8185,323.0317,49.0,4899.42,2025-01-27 15:45:00-05:00,320.8237,EOD,0.0291,1.0,-0.9709,-0.000198,False,all
29,AAPL,C,SHORT,2025-02-05 12:45:00-05:00,353.4008099055344,2.9107824246679503,2025-02-05 13:00:00-05:00,353.2241095005817,3.467,356.1349,48.98,4897.45,2025-02-05 13:15:00-05:00,351.6337,TP,5.5138,1.0,4.5138,0.000922,True,all
30,AAPL,C,SHORT,2025-02-05 13:30:00-05:00,355.51035543014035,2.9773272473767354,2025-02-05 13:45:00-05:00,355.3326002524253,3.4489,358.3099,49.02,4900.96,2025-02-05 14:00:00-05:00,353.7327,TP,5.5178,1.0,4.5178,0.000922,True,all
31,AAPL,C,SHORT,2025-02-10 11:30:00-05:00,378.5369105781193,3.0849135449097957,2025-02-10 11:45:00-05:00,378.3476421228303,3.2414,381.4326,49.05,4904.48,2025-02-10 12:15:00-05:00,379.7938,TIME,-4.6876,1.0,-5.6876,-0.00116,False,all
32,AAPL,C,LONG,2025-02-28 11:30:00-05:00,457.8933707044062,3.4172599906009586,2025-02-28 11:45:00-05:00,458.1223173897584,2.6733,454.7051,48.99,4897.79,2025-02-28 11:45:00-05:00,454.4777,SL,-9.7431,1.0,-10.7431,-0.002193,False,all
33,AAPL,C,SHORT,2025-03-10 12:15:00-04:00,430.4178128819169,3.0493112827419253,2025-03-10 12:30:00-04:00,430.202603975476,2.84,433.2519,48.87,4886.05,2025-03-10 12:30:00-04:00,428.2656,TP,5.501,1.0,4.501,0.000921,True,all
34,AAPL,C,LONG,2025-03-17 15:15:00-04:00,494.0357512958103,3.719257536857158,2025-03-17 15:30:00-04:00,494.2827691714582,2.4736,490.5635,48.91,4889.55,2025-03-17 15:45:00-04:00,490.3182,SL,-9.8065,1.0,-10.8065,-0.00221,False,all
35,AAPL,C,LONG,2025-03-20 11:30:00-04:00,478.8401177233132,3.714894362143209,2025-03-20 11:45:00-04:00,479.07953778217484,2.5459,475.3646,48.79,4877.74,2025-03-20 11:45:00-04:00,481.2342,TP,5.4855,1.0,4.4855,0.00092,True,all
36,AAPL,C,SHORT,2025-04-10 10:30:00-04:00,535.3533269537818,4.240230885519597,2025-04-10 10:45:00-04:00,535.0856502903049,2.2811,539.3259,48.82,4881.23,2025-04-10 11:00:00-04:00,539.5955,SL,-10.2873,1.0,-11.2873,-0.002312,False,all
37,AAPL,C,SHORT,2025-04-28 14:00:00-04:00,572.6737291474105,5.293930847345147,2025-04-28 14:15:00-04:00,572.3873922828369,2.127,577.6813,48.7,4868.94,2025-04-28 14:45:00-04:00,569.8102,TP,5.4817,1.0,4.4817,0.00092,True,all
38,AAPL,C,LONG,2025-04-30 09:30:00-04:00,549.5845656155554,4.766948603393034,2025-04-30 09:45:00-04:00,549.8593578983632,2.2158,545.0924,48.73,4872.42,2025-04-30 10:00:00-04:00,552.3324,TP,5.4796,1.0,4.4796,0.000919,True,all
39,AAPL,C,SHORT,2025-05-05 10:45:00-04:00,600.116024688671,4.001219407151814,2025-05-05 11:00:00-04:00,599.8159666763268,2.0327,603.8172,48.77,4875.9,2025-05-05 11:00:00-04:00,597.1153,TP,5.4896,1.0,4.4896,0.000921,True,all
40,AAPL,C,LONG,2025-05-07 11:15:00-04:00,600.4623357827785,4.601609370204316,2025-05-07 11:30:00-04:00,600.7625669506699,2.0309,596.161,48.8,4879.39,2025-05-07 12:00:00-04:00,595.8629,SL,-9.9509,1.0,-10.9509,-0.002244,False,all
41,AAPL,C,SHORT,2025-05-29 10:15:00-04:00,598.5901209331832,4.026827606850568,2025-05-29 10:30:00-04:00,598.2908258727167,2.0343,602.3177,48.68,4867.44,2025-05-29 11:00:00-04:00,602.6188,SL,-8.8045,1.0,-9.8045,-0.002014,False,all
42,AAPL,C,SHORT,2025-05-30 11:00:00-04:00,615.5282966118334,4.709639087225177,2025-05-30 11:15:00-04:00,615.2205324635275,1.9739,619.9302,48.58,4856.64,2025-05-30 11:45:00-04:00,620.2401,SL,-9.9084,1.0,-10.9084,-0.002246,False,all
43,AAPL,C,SHORT,2025-06-03 10:30:00-04:00,675.0168887463514,5.487284288014542,2025-06-03 10:45:00-04:00,674.6793803019782,1.7956,680.1667,48.46,4844.73,2025-06-03 10:45:00-04:00,680.5067,SL,-10.4634,1.0,-11.4634,-0.002366,False,all
44,AAPL,C,LONG,2025-06-16 13:15:00-04:00,694.6842471443421,5.7822241227085,2025-06-16 13:30:00-04:00,695.0315892679142,1.7385,689.2494,48.33,4832.27,2025-06-16 13:45:00-04:00,698.1575,TP,5.4344,1.0,4.4344,0.000918,True,all
45,AAPL,C,SHORT,2025-06-20 10:45:00-04:00,793.3942404492467,5.209441433681309,2025-06-20 11:00:00-04:00,792.9975433290222,1.5248,798.207,48.37,4835.7,2025-06-20 11:30:00-04:00,793.7838,TIME,-1.1988,1.0,-2.1988,-0.000455,False,all
46,AAPL,C,SHORT,2025-06-20 12:15:00-04:00,804.8481905371447,5.077379441457197,2025-06-20 12:30:00-04:00,804.4457664418761,1.5021,809.5231,48.34,4832.5,2025-06-20 12:45:00-04:00,809.9279,SL,-8.2348,1.0,-9.2348,-0.001911,False,all
47,AAPL,C,SHORT,2025-06-24 09:45:00-04:00,836.5768647592217,5.908189415216623,2025-06-24 10:00:00-04:00,836.1585763268422,1.4421,842.0668,48.23,4822.27,2025-06-24 10:00:00-04:00,832.3938,TP,5.4292,1.0,4.4292,0.000918,True,all
48,AAPL,C,SHORT,2025-06-24 14:00:00-04:00,835.098968534931,6.611924581004544,2025-06-24 14:15:00-04:00,834.6814190506636,1.4457,841.2933,48.27,4825.7,2025-06-24 14:45:00-04:00,836.2908,TIME,-2.3267,1.0,-3.3267,-0.000689,False,all
49,AAPL,C,SHORT,2025-06-30 15:00:00-04:00,862.57489633914,6.902651247643164,2025-06-30 15:15:00-04:00,862.1436088909704,1.3984,869.0463,48.22,4821.37,2025-06-30 15:30:00-04:00,858.2618,TP,5.4282,1.0,4.4282,0.000918,True,all
50,AAPL,C,SHORT,2025-07-29 10:00:00-04:00,1242.1790462738181,10.131184171945254,2025-07-29 10:15:00-04:00,1241.5579567506813,0.9717,1251.6891,48.26,4824.8,2025-07-29 10:30:00-04:00,1252.315,SL,-10.4528,1.0,-11.4528,-0.002374,False,all
51,AAPL,C,SHORT,2025-08-26 12:45:00-04:00,1502.3184241061517,11.82959484920886,2025-08-26 13:00:00-04:00,1501.5672648940988,0.8014,1513.3969,48.13,4812.35,2025-08-26 13:00:00-04:00,1514.1536,SL,-10.0865,1.0,-11.0865,-0.002304,False,all
52,AAPL,C,SHORT,2025-08-28 13:00:00-04:00,1456.2414467657925,10.709517986390463,2025-08-28 13:15:00-04:00,1455.5133260424097,0.8247,1466.2228,48.01,4800.26,2025-08-28 13:45:00-04:00,1454.5998,TIME,0.7533,1.0,-0.2467,-5.1e-05,False,all
53,AAPL,C,SHORT,2025-09-01 13:00:00-04:00,1498.3804353748671,11.295619339351619,2025-09-01 13:15:00-04:00,1497.6312451571798,0.8013,1508.9269,48.0,4799.01,2025-09-01 13:45:00-04:00,1490.8882,TP,5.403,1.0,4.403,0.000917,True,all
54,AAPL,C,SHORT,2025-09-23 11:00:00-04:00,1429.636333525207,10.858017650013291,2025-09-23 11:15:00-04:00,1428.9215153584444,0.8404,1439.7795,48.03,4802.42,2025-09-23 11:30:00-04:00,1440.4994,SL,-9.73,1.0,-10.73,-0.002234,False,all
55,AAPL,C,SHORT,2025-10-15 12:45:00-04:00,1347.1997627881403,10.45873405941765,2025-10-15 13:00:00-04:00,1346.5261629067463,0.8896,1356.9849,47.92,4790.69,2025-10-15 13:00:00-04:00,1357.6634,SL,-9.9081,1.0,-10.9081,-0.002277,False,all
56,AAPL,C,SHORT,2025-11-10 15:00:00-05:00,1367.05940942595,9.845988804587297,2025-11-10 15:15:00-05:00,1366.375879721237,0.8745,1376.2219,47.8,4778.78,2025-11-10 15:45:00-05:00,1373.7377,TIME,-6.4382,1.0,-7.4382,-0.001557,False,all
57,AAPL,C,LONG,2025-11-27 15:30:00-05:00,1371.5777169740352,11.858905122910555,2025-11-27 15:45:00-05:00,1372.263505832522,0.8692,1360.4046,47.71,4770.34,2025-11-27 15:45:00-05:00,1359.7244,SL,-10.8996,1.0,-11.8996,-0.002494,False,all
58,AAPL,C,LONG,2025-12-12 12:00:00-05:00,1511.5998804387664,11.744601262984435,2025-12-12 12:15:00-05:00,1512.3556803789857,0.7866,1500.6111,47.58,4757.44,2025-12-12 12:45:00-05:00,1504.4286,TIME,-6.2354,1.0,-7.2354,-0.001521,False,all
59,AAPL,C,LONG,2025-12-15 13:30:00-05:00,1428.9266151623754,10.533820979098326,2025-12-15 13:45:00-05:00,1429.6410784699565,0.8307,1419.1073,47.5,4749.2,2025-12-15 14:15:00-05:00,1436.0709,TP,5.341,1.0,4.341,0.000914,True,all
60,AAPL,C,LONG,2025-12-18 11:00:00-05:00,1370.2195946410166,10.606808682990378,2025-12-18 11:15:00-05:00,1370.904704438337,0.8669,1360.2979,47.54,4752.55,2025-12-18 11:15:00-05:00,1377.0703,TP,5.3448,1.0,4.3448,0.000914,True,all
61,AAPL,C,SHORT,2025-12-18 15:45:00-05:00,1420.600528770211,11.1758974702622,2025-12-19 09:30:00-05:00,1419.890228505826,0.8375,1431.0661,47.57,4755.89,2025-12-19 09:30:00-05:00,1431.7817,SL,-9.9596,1.0,-10.9596,-0.002304,False,all
62,AAPL,C,SHORT,2025-12-19 09:45:00-05:00,1433.9720468846676,11.595799450169295,2025-12-19 10:00:00-05:00,1433.2550608612253,0.8276,1444.8509,47.45,4743.93,2025-12-19 10:15:00-05:00,1445.5733,SL,-10.1952,1.0,-11.1952,-0.00236,False,all
63,AAPL,C,SHORT,2025-12-30 14:30:00-05:00,1749.3539077487694,14.321917133038141,2025-12-30 14:45:00-05:00,1748.479230794895,0.6767,1762.8011,47.33,4731.74,2025-12-30 15:00:00-05:00,1763.6825,SL,-10.288,1.0,-11.288,-0.002386,False,all
64,AAPL,C,SHORT,2026-01-07 14:00:00-05:00,1813.0525574103774,15.88465724241525,2026-01-07 14:15:00-05:00,1812.1460311316723,0.6512,1828.0307,47.2,4719.45,2026-01-07 14:15:00-05:00,1803.9868,TP,5.3135,1.0,4.3135,0.000914,True,all
65,AAPL,C,SHORT,2026-01-22 13:00:00-05:00,1975.153861875974,15.114339669219143,2026-01-22 13:15:00-05:00,1974.166284945036,0.5982,1989.2806,47.24,4722.76,2026-01-22 13:15:00-05:00,1965.2776,TP,5.3172,1.0,4.3172,0.000914,True,all
66,AAPL,C,SHORT,2026-01-26 15:15:00-05:00,1988.0838234229263,17.49666820610791,2026-01-26 15:30:00-05:00,1987.089781511215,0.5947,2004.5864,47.27,4726.08,2026-01-26 15:45:00-05:00,1978.1429,TP,5.3209,1.0,4.3209,0.000914,True,all
67,AAPL,C,SHORT,2026-02-10 12:30:00-05:00,2098.674998497434,15.02845582996021,2026-02-10 12:45:00-05:00,2097.6256609981856,0.5638,2112.6541,47.3,4729.4,2026-02-10 13:00:00-05:00,2113.7104,SL,-9.0683,1.0,-10.0683,-0.002129,False,all
68,AAPL,C,LONG,2026-02-13 14:30:00-05:00,2133.727922789094,16.78381530739128,2026-02-13 14:45:00-05:00,2134.7947867504886,0.5527,2118.011,47.19,4718.33,2026-02-13 15:00:00-05:00,2144.396,TP,5.3063,1.0,4.3063,0.000913,True,all
1,MSFT,C,LONG,2024-04-23 11:00:00-04:00,491.03862879487286,3.9167374117218827,2024-04-23 11:15:00-04:00,491.2841481092703,2.5444,487.3674,50.0,4999.0,2024-04-23 11:15:00-04:00,487.1237,SL,-10.5856,1.0,-11.5856,-0.002318,False,all
2,MSFT,C,LONG,2024-04-29 14:15:00-04:00,464.02722990384905,3.7338111803817187,2024-04-29 14:30:00-04:00,464.25924351880093,2.6857,460.5254,49.87,4986.41,2024-04-29 15:00:00-04:00,465.1369,TIME,2.357,1.0,1.357,0.000272,True,all
3,MSFT,C,LONG,2024-04-29 15:30:00-04:00,457.8562341281969,3.6638177059009953,2024-04-29 15:45:00-04:00,458.08516224526096,2.7221,454.4213,49.88,4986.77,2024-04-29 15:45:00-04:00,459.9493,EOD,5.0743,1.0,4.0743,0.000817,True,all
4,MSFT,C,SHORT,2024-05-02 10:00:00-04:00,462.1535181860795,3.1841649368370555,2024-05-02 10:15:00-04:00,461.9224414269865,2.7011,465.1066,49.91,4989.85,2024-05-02 10:15:00-04:00,459.8426,TP,5.6178,1.0,4.6178,0.000925,True,all
5,MSFT,C,LONG,2024-05-07 14:15:00-04:00,451.3199337078338,4.18926735036733,2024-05-07 14:30:00-04:00,451.54559367468767,2.7652,447.3563,49.94,4993.46,2024-05-07 15:00:00-04:00,453.5764,TP,5.6156,1.0,4.6156,0.000924,True,all
6,MSFT,C,LONG,2024-05-09 09:45:00-04:00,454.97364422640015,3.288258163552548,2024-05-09 10:00:00-04:00,455.20113104851333,2.745,451.9129,49.98,4997.08,2024-05-09 10:30:00-04:00,457.2484,TP,5.6197,1.0,4.6197,0.000924,True,all
7,MSFT,C,LONG,2024-05-09 15:30:00-04:00,454.3255316268888,3.0298003426781936,2024-05-09 15:45:00-04:00,454.5526943927022,2.7509,451.5229,50.02,5000.7,2024-05-09 15:45:00-04:00,452.7847,EOD,-4.8636,1.0,-5.8636,-0.001173,False,all
8,MSFT,C,LONG,2024-05-15 09:30:00-04:00,438.9604169241031,3.409039044656242,2024-05-15 09:45:00-04:00,439.1798971325651,2.8433,435.7709,49.95,4993.84,2024-05-15 10:15:00-04:00,439.3722,TIME,0.5466,1.0,-0.4534,-9.1e-05,False,all
9,MSFT,C,SHORT,2024-06-27 12:45:00-04:00,559.3483503730151,3.8377411836830078,2024-06-27 13:00:00-04:00,559.0686761978286,2.2329,562.9064,49.93,4992.38,2024-06-27 13:30:00-04:00,560.9286,TIME,-4.1529,1.0,-5.1529,-0.001032,False,all
10,MSFT,C,SHORT,2024-07-01 10:00:00-04:00,569.9663975494799,4.449755386571709,2024-07-01 10:15:00-04:00,569.6814143507052,2.1886,574.1312,49.87,4986.23,2024-07-01 10:45:00-04:00,567.1164,TP,5.6137,1.0,4.6137,0.000925,True,all
11,MSFT,C,LONG,2024-07-08 14:15:00-04:00,534.7302975687124,4.338280674533181,2024-07-08 14:30:00-04:00,534.9976627174967,2.3322,530.6594,49.91,4989.84,2024-07-08 14:45:00-04:00,530.3941,SL,-10.7364,1.0,-11.7364,-0.002352,False,all
12,MSFT,C,SHORT,2024-07-17 12:30:00-04:00,590.509537566246,4.134731083180536,2024-07-17 12:45:00-04:00,590.2142827974628,2.1086,594.349,49.78,4977.11,2024-07-17 13:00:00-04:00,594.6462,SL,-9.3451,1.0,-10.3451,-0.002079,False,all
13,MSFT,C,SHORT,2024-07-17 14:45:00-04:00,599.0757095950863,4.5016400278848625,2024-07-17 15:00:00-04:00,598.7761717402888,2.0737,603.2778,49.67,4965.76,2024-07-17 15:15:00-04:00,596.0802,TP,5.5907,1.0,4.5907,0.000924,True,all
14,MSFT,C,SHORT,2024-07-22 10:00:00-04:00,593.2313878487154,4.455266989965036,2024-07-22 10:15:00-04:00,592.9347721547911,2.0957,597.39,49.7,4969.35,2024-07-22 10:30:00-04:00,597.6887,SL,-9.9627,1.0,-10.9627,-0.002206,False,all
15,MSFT,C,SHORT,2024-07-30 10:45:00-04:00,651.484829424243,4.943359566352217,2024-07-30 11:00:00-04:00,651.1590870095309,1.9037,656.1024,49.58,4957.39,2024-07-30 11:15:00-04:00,656.4305,SL,-10.0351,1.0,-11.0351,-0.002226,False,all
16,MSFT,C,SHORT,2024-08-26 11:30:00-04:00,630.9199486260164,5.222210140875501,2024-08-26 11:45:00-04:00,630.6044886517035,1.961,635.8267,49.46,4945.35,2024-08-26 12:00:00-04:00,636.1446,SL,-10.8639,1.0,-11.8639,-0.002399,False,all
17,MSFT,C,SHORT,2024-09-13 13:15:00-04:00,994.6802513791619,7.87932491158971,2024-09-13 13:30:00-04:00,994.1829112534723,1.2406,1002.0622,49.33,4932.49,2024-09-13 13:30:00-04:00,1002.5633,SL,-10.3966,1.0,-11.3966,-0.002311,False,all
18,MSFT,C,SHORT,2024-09-13 13:45:00-04:00,1009.4850720745654,8.408636755106807,2024-09-13 14:00:00-04:00,1008.9803295385282,1.2193,1017.389,49.21,4920.09,2024-09-13 14:15:00-04:00,1017.8977,SL,-10.8731,1.0,-11.8731,-0.002413,False,all
19,MSFT,C,LONG,2024-09-18 11:15:00-04:00,969.6940491714206,6.764845145079385,2024-09-18 11:30:00-04:00,970.1788961960062,1.2648,963.4141,49.08,4907.22,2024-09-18 11:30:00-04:00,962.9323,SL,-9.1652,1.0,-10.1652,-0.002071,False,all
20,MSFT,C,LONG,2024-09-18 11:45:00-04:00,964.3567964393854,6.856187746752939,2024-09-18 12:00:00-04:00,964.8389748376051,1.2689,957.9828,48.97,4896.06,2024-09-18 12:00:00-04:00,957.5038,SL,-9.3075,1.0,-10.3075,-0.002105,False,all
21,MSFT,C,LONG,2024-09-20 15:00:00-04:00,956.0800260671592,7.721061841313733,2024-09-20 15:15:00-04:00,956.5580660801927,1.2769,948.837,48.86,4884.75,2024-09-20 15:45:00-04:00,955.6979,TIME,-1.0984,1.0,-2.0984,-0.00043,False,all
22,MSFT,C,SHORT,2024-09-26 15:15:00-04:00,940.2999594495939,7.7727559017592105,2024-09-26 15:30:00-04:00,939.8298094698691,1.2988,947.6026,48.83,4881.65,2024-09-26 15:45:00-04:00,945.4801,EOD,-7.3387,1.0,-8.3387,-0.001708,False,all
23,MSFT,C,SHORT,2024-10-08 15:30:00-04:00,1024.5405274838815,7.454725338107544,2024-10-08 15:45:00-04:00,1024.0282572201397,1.1897,1031.483,48.73,4872.31,2024-10-08 15:45:00-04:00,1023.1028,EOD,1.1011,1.0,0.1011,2.1e-05,True,all
24,MSFT,C,LONG,2024-11-08 14:15:00-05:00,1221.270910350932,10.515637559711896,2024-11-08 14:30:00-05:00,1221.8815458061074,0.9969,1211.3659,48.72,4871.41,2024-11-08 15:00:00-05:00,1225.5206,TIME,3.6278,1.0,2.6278,0.000539,True,all
25,MSFT,C,SHORT,2024-11-11 15:00:00-05:00,1288.2903898411894,11.842641339028182,2024-11-11 15:15:00-05:00,1287.6462446462688,0.9463,1299.4889,48.74,4873.04,2024-11-11 15:15:00-05:00,1281.8486,TP,5.4863,1.0,4.4863,0.000921,True,all
26,MSFT,C,LONG,2024-11-27 15:30:00-05:00,1562.7421423423352,11.100693229562648,2024-11-27 15:45:00-05:00,1563.5235134135064,0.7799,1552.4228,48.78,4876.53,2024-11-27 15:45:00-05:00,1555.3451,EOD,-6.3783,1.0,-7.3783,-0.001513,False,all
27,MSFT,C,SHORT,2024-11-29 14:45:00-05:00,1550.3322017024,10.949882995542698,2024-11-29 15:00:00-05:00,1549.557035601549,0.7856,1560.5069,48.69,4868.15,2024-11-29 15:00:00-05:00,1542.5802,TP,5.4808,1.0,4.4808,0.00092,True,all
28,MSFT,C,SHORT,2024-12-03 14:45:00-05:00,1668.4854966449439,16.157845312655166,2024-12-03 15:00:00-05:00,1667.6512538966215,0.7305,1683.8091,48.73,4871.63,2024-12-03 15:30:00-05:00,1663.6328,TIME,2.9353,1.0,1.9353,0.000397,True,all
29,MSFT,C,SHORT,2024-12-17 15:15:00-05:00,1931.7467318930032,13.77345325663587,2024-12-17 15:30:00-05:00,1930.7808585270568,0.631,1944.5543,48.74,4872.56,2024-12-17 15:45:00-05:00,1935.8616,EOD,-3.2061,1.0,-4.2061,-0.000863,False,all
30,MSFT,C,SHORT,2024-12-18 13:00:00-05:00,1954.047226992627,17.560922636927547,2024-12-18 13:15:00-05:00,1953.0702033791308,0.6232,1970.6311,48.68,4867.36,2024-12-18 13:15:00-05:00,1944.2765,TP,5.4799,1.0,4.4799,0.00092,True,all
31,MSFT,C,SHORT,2024-12-26 15:15:00-05:00,1916.6334505127265,14.85691883678734,2024-12-26 15:30:00-05:00,1915.6751337874703,0.6358,1930.5321,48.72,4870.84,2024-12-26 15:30:00-05:00,1907.0498,TP,5.4839,1.0,4.4839,0.000921,True,all
32,MSFT,C,SHORT,2025-01-15 10:30:00-05:00,2263.0988945452564,17.16353919399157,2025-01-15 10:45:00-05:00,2261.967345097984,0.5388,2279.1309,48.75,4874.32,2025-01-15 10:45:00-05:00,2251.7828,TP,5.4878,1.0,4.4878,0.000921,True,all
33,MSFT,C,SHORT,2025-01-16 13:45:00-05:00,2410.894796934424,18.471679765202257,2025-01-16 14:00:00-05:00,2409.689349535957,0.5062,2428.161,48.79,4877.81,2025-01-16 14:15:00-05:00,2398.8397,TP,5.4917,1.0,4.4917,0.000921,True,all
34,MSFT,C,LONG,2025-01-21 09:30:00-05:00,2405.072443174744,17.589350565197574,2025-01-21 09:45:00-05:00,2406.274979396331,0.5072,2388.6856,48.82,4881.3,2025-01-21 10:15:00-05:00,2400.1568,TIME,-3.1034,1.0,-4.1034,-0.000841,False,all
35,MSFT,C,LONG,2025-01-21 15:15:00-05:00,2365.117726067405,17.943694896366562,2025-01-21 15:30:00-05:00,2366.3002849304385,0.5153,2348.3566,48.77,4876.2,2025-01-21 15:45:00-05:00,2369.7254,EOD,1.7649,1.0,0.7649,0.000157,True,all
36,MSFT,C,SHORT,2025-01-31 14:30:00-05:00,2552.9912895270727,17.6713463610843,2025-01-31 14:45:00-05:00,2551.714793882309,0.4778,2569.3861,48.77,4875.96,2025-01-31 15:00:00-05:00,2570.6708,SL,-9.0574,1.0,-10.0574,-0.002063,False,all
37,MSFT,C,SHORT,2025-01-31 15:45:00-05:00,2591.4299536444432,17.024166584486355,2025-02-03 09:30:00-05:00,2590.134238667621,0.4697,2607.1584,48.66,4864.9,2025-02-03 09:30:00-05:00,2578.4722,TP,5.4772,1.0,4.4772,0.00092,True,all
38,MSFT,C,LONG,2025-02-07 15:00:00-05:00,2400.183827606578,17.134147168506754,2025-02-07 15:15:00-05:00,2401.383919520381,0.5069,2384.2498,48.69,4868.38,2025-02-07 15:30:00-05:00,2412.1841,TP,5.475,1.0,4.475,0.000919,True,all
39,MSFT,C,SHORT,2025-02-13 15:15:00-05:00,2642.0390150309163,22.136061834559005,2025-02-13 15:30:00-05:00,2640.717995523401,0.4613,2662.8541,48.73,4871.86,2025-02-13 15:45:00-05:00,2658.7243,EOD,-8.3067,1.0,-9.3067,-0.00191,False,all
40,MSFT,C,LONG,2025-02-26 13:45:00-05:00,2553.718494066389,18.47857645838977,2025-02-26 14:00:00-05:00,2554.995353313422,0.4758,2536.5168,48.63,4861.55,2025-02-26 14:15:00-05:00,2535.2485,SL,-9.3953,1.0,-10.3953,-0.002138,False,all
41,MSFT,C,SHORT,2025-03-18 10:45:00-04:00,2767.3472783122525,22.826667044422702,2025-03-18 11:00:00-04:00,2765.9636046730966,0.4385,2788.7903,48.51,4850.16,2025-03-18 11:00:00-04:00,2790.1847,SL,-10.6202,1.0,-11.6202,-0.002396,False,all
42,MSFT,C,SHORT,2025-04-18 13:15:00-04:00,2833.608809823676,17.641604744787635,2025-04-18 13:30:00-04:00,2832.1920054187644,0.4271,2849.8336,48.39,4837.54,2025-04-18 14:00:00-04:00,2851.2585,SL,-8.1433,1.0,-9.1433,-0.00189,False,all
43,MSFT,C,SHORT,2025-04-23 15:45:00-04:00,3286.314976532564,27.305517611172313,2025-04-24 09:30:00-04:00,3284.6718190442975,0.3675,3311.9773,48.28,4827.39,2025-04-24 09:45:00-04:00,3313.6333,SL,-10.6432,1.0,-11.6432,-0.002412,False,all
44,MSFT,C,SHORT,2025-04-30 15:15:00-04:00,3508.926935940429,29.62380979566098,2025-04-30 15:30:00-04:00,3507.172472472459,0.3433,3536.7963,48.16,4814.75,2025-04-30 15:30:00-04:00,3491.3814,TP,5.4207,1.0,4.4207,0.000918,True,all
45,MSFT,C,LONG,2025-05-16 15:45:00-04:00,4477.767146008333,35.85690638145718,2025-05-19 09:30:00-04:00,4480.006029581336,0.2689,4444.1491,48.19,4818.17,2025-05-19 10:00:00-04:00,4496.5632,TIME,4.4527,1.0,3.4527,0.000717,True,all
