trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
20,AAPL,A,LONG,2023-08-01 09:30:00-04:00,196.47,0.38371036048869317,2023-08-01 09:45:00-04:00,196.5932475,6.2382,196.2095,49.06,4904.53,2023-08-01 10:00:00-04:00,196.1114,SL,-3.0056,1.0,-4.0056,-0.000817,False,all
21,AAPL,A,SHORT,2023-08-04 14:30:00-04:00,182.96,0.6894900608692265,2023-08-04 14:45:00-04:00,182.88851,6.6988,183.578,49.01,4899.53,2023-08-04 15:45:00-04:00,182.091,EOD,5.3424,1.0,4.3424,0.000886,True,all
22,AAPL,A,SHORT,2023-08-09 10:00:00-04:00,178.81,0.5751716820352948,2023-08-09 10:15:00-04:00,178.820545,6.8559,179.3957,49.04,4902.87,2023-08-09 11:00:00-04:00,177.7427,TP,7.3896,1.0,6.3896,0.001303,True,all
23,AAPL,A,SHORT,2023-08-10 15:30:00-04:00,177.825,0.5622290198417829,2023-08-10 15:45:00-04:00,177.71110000000002,6.9062,178.2733,49.09,4908.26,2023-08-10 15:45:00-04:00,178.099,EOD,-2.679,1.0,-3.679,-0.00075,False,all
24,AAPL,A,SHORT,2023-08-15 15:15:00-04:00,177.28,0.34689448251678695,2023-08-15 15:30:00-04:00,177.18136500000003,6.9203,177.5283,49.05,4903.58,2023-08-15 15:45:00-04:00,177.617,SL,-3.0149,1.0,-4.0149,-0.000819,False,all
25,AAPL,A,SHORT,2023-08-18 09:30:00-04:00,172.83,0.6076074799646497,2023-08-18 09:45:00-04:00,172.67362,7.0937,173.2812,49.0,4898.56,2023-08-18 10:15:00-04:00,173.3679,SL,-4.9248,1.0,-5.9248,-0.001209,False,all
26,AAPL,A,SHORT,2023-08-21 10:30:00-04:00,174.34,0.5725632163333003,2023-08-21 10:45:00-04:00,174.23284,7.0203,174.8054,48.93,4891.64,2023-08-21 12:15:00-04:00,174.8088,SL,-4.0436,1.0,-5.0436,-0.001031,False,all
27,AAPL,A,LONG,2023-08-30 09:45:00-04:00,186.375,0.5402607200634113,2023-08-30 10:00:00-04:00,186.45318,6.552,185.9129,48.87,4885.6,2023-08-30 10:15:00-04:00,185.82,SL,-4.1489,1.0,-5.1489,-0.001054,False,all
28,AAPL,A,LONG,2023-08-31 15:15:00-04:00,188.93,0.3606521698819019,2023-08-31 15:30:00-04:00,189.0594825,6.4536,188.6988,48.8,4879.45,2023-08-31 15:45:00-04:00,188.6045,SL,-2.9364,1.0,-3.9364,-0.000807,False,all
29,AAPL,A,LONG,2023-09-01 10:00:00-04:00,189.21,0.580234316638829,2023-09-01 10:15:00-04:00,189.35463,6.437,188.7744,48.76,4874.51,2023-09-01 10:45:00-04:00,188.68,SL,-4.3425,1.0,-5.3425,-0.001096,False,all
30,AAPL,A,LONG,2023-09-01 15:45:00-04:00,189.48,0.3738343233588882,2023-09-05 09:30:00-04:00,188.364135,6.4624,187.9903,48.69,4868.17,2023-09-05 09:30:00-04:00,187.8963,SL,-3.0233,1.0,-4.0233,-0.000826,False,all
31,AAPL,A,LONG,2023-09-05 15:30:00-04:00,189.945,0.3598162533088529,2023-09-05 15:45:00-04:00,190.024965,6.3994,189.6651,48.64,4863.15,2023-09-05 15:45:00-04:00,189.5703,SL,-2.9095,1.0,-3.9095,-0.000804,False,all
32,AAPL,A,SHORT,2023-09-12 13:45:00-04:00,176.39,0.6825648204886414,2023-09-12 14:00:00-04:00,176.25183,6.8925,176.9344,48.59,4858.24,2023-09-12 15:45:00-04:00,176.3781,EOD,-0.8706,1.0,-1.8706,-0.000385,False,all
33,AAPL,A,SHORT,2023-09-13 15:45:00-04:00,174.2,0.5658005806139453,2023-09-14 09:30:00-04:00,173.913,6.981,174.4788,48.56,4855.37,2023-09-14 09:30:00-04:00,174.566,SL,-4.5589,1.0,-5.5589,-0.001145,False,all
34,AAPL,A,SHORT,2023-09-15 09:30:00-04:00,175.12,0.5278974372804061,2023-09-15 09:45:00-04:00,175.0074525,6.928,175.5353,48.5,4848.81,2023-09-15 12:30:00-04:00,174.9374,TIME,0.4852,1.0,-0.5148,-0.000106,False,all
35,AAPL,A,SHORT,2023-09-20 14:00:00-04:00,176.94,0.4440071523983827,2023-09-20 14:15:00-04:00,176.721595,6.8587,177.1656,48.48,4847.29,2023-09-20 14:15:00-04:00,177.2542,SL,-3.6529,1.0,-4.6529,-0.00096,False,all
36,AAPL,A,SHORT,2023-09-21 15:15:00-04:00,174.29,0.4415796793883219,2023-09-21 15:30:00-04:00,174.18786250000002,6.9503,174.6294,48.43,4841.64,2023-09-21 15:45:00-04:00,173.9669,EOD,1.5355,1.0,0.5355,0.000111,True,all
37,AAPL,A,SHORT,2023-09-26 15:15:00-04:00,171.7,0.47297012457746673,2023-09-26 15:30:00-04:00,171.66912250000001,7.0516,172.1421,48.42,4841.17,2023-09-26 15:30:00-04:00,172.2282,SL,-3.9421,1.0,-4.9421,-0.001021,False,all
38,AAPL,A,SHORT,2023-09-27 10:00:00-04:00,170.48,0.6214978998050308,2023-09-27 10:15:00-04:00,170.41475,7.0948,171.0362,48.36,4835.23,2023-09-27 10:15:00-04:00,171.1218,SL,-5.0161,1.0,-6.0161,-0.001244,False,all
39,AAPL,A,SHORT,2023-09-28 15:45:00-04:00,170.74,0.604188853241032,2023-09-29 09:30:00-04:00,171.9289925,7.0221,172.5332,48.29,4828.22,2023-09-29 09:30:00-04:00,172.6194,SL,-4.8485,1.0,-5.8485,-0.001211,False,all
40,AAPL,A,SHORT,2023-10-19 14:30:00-04:00,175.625,0.7413023324008322,2023-10-19 14:45:00-04:00,175.57217,6.8666,176.3135,48.22,4821.37,2023-10-19 15:45:00-04:00,175.5577,EOD,0.0991,1.0,-0.9009,-0.000187,False,all
41,AAPL,A,SHORT,2023-10-20 15:45:00-04:00,172.87,0.525101624704397,2023-10-23 09:30:00-04:00,170.88451500000002,7.0522,171.4096,48.2,4819.47,2023-10-23 09:30:00-04:00,171.4953,SL,-4.3075,1.0,-5.3075,-0.001101,False,all
42,AAPL,A,SHORT,2023-10-24 09:30:00-04:00,172.81,0.5532342574615416,2023-10-24 09:45:00-04:00,172.703605,6.9688,173.2568,48.14,4813.16,2023-10-24 12:30:00-04:00,171.7808,TIME,6.4305,1.0,5.4305,0.001128,True,all
43,AAPL,A,SHORT,2023-10-25 09:45:00-04:00,171.27,0.5341383232818125,2023-10-25 10:00:00-04:00,171.13439,7.0392,171.6685,48.19,4817.59,2023-10-25 10:00:00-04:00,171.7544,SL,-4.3641,1.0,-5.3641,-0.001113,False,all
44,AAPL,A,LONG,2023-11-07 09:45:00-05:00,180.195,0.5592831594070133,2023-11-07 10:00:00-05:00,180.29009999999997,6.6729,179.7308,48.12,4811.23,2023-11-07 11:00:00-05:00,181.2799,TP,6.6048,1.0,5.6048,0.001165,True,all
45,AAPL,A,LONG,2023-11-09 09:30:00-05:00,182.965,0.38153141274442154,2023-11-09 09:45:00-05:00,182.97143999999997,6.5814,182.5899,48.17,4815.83,2023-11-09 10:30:00-05:00,182.4986,SL,-3.1119,1.0,-4.1119,-0.000854,False,all
46,AAPL,A,LONG,2023-11-10 09:30:00-05:00,184.72,0.5968409150935663,2023-11-10 09:45:00-05:00,184.8273675,6.5084,184.2305,48.12,4810.72,2023-11-10 09:45:00-05:00,184.1384,SL,-4.484,1.0,-5.484,-0.00114,False,all
47,AAPL,A,LONG,2023-11-10 15:15:00-05:00,186.12,0.36540278980247354,2023-11-10 15:30:00-05:00,186.203055,6.4516,185.8377,48.05,4804.23,2023-11-10 15:45:00-05:00,186.2418,EOD,0.2502,1.0,-0.7498,-0.000156,False,all
48,AAPL,A,LONG,2023-11-14 15:00:00-05:00,188.025,0.35867503732225153,2023-11-14 15:15:00-05:00,188.1190125,6.3836,187.7603,48.03,4802.48,2023-11-14 15:30:00-05:00,187.6665,SL,-2.8889,1.0,-3.8889,-0.00081,False,all
49,AAPL,A,LONG,2023-11-16 09:30:00-05:00,190.64,0.553979748201259,2023-11-16 09:45:00-05:00,190.725315,6.2899,190.1713,47.99,4797.6,2023-11-16 09:45:00-05:00,190.0762,SL,-4.0826,1.0,-5.0826,-0.001059,False,all
50,AAPL,A,LONG,2023-11-29 09:30:00-05:00,191.755,0.39380352505313754,2023-11-29 09:45:00-05:00,191.8308675,6.2458,191.4371,47.93,4791.51,2023-11-29 10:00:00-05:00,191.3413,SL,-3.0574,1.0,-4.0574,-0.000847,False,all
51,AAPL,A,LONG,2023-12-07 09:30:00-05:00,194.685,0.5218683596726164,2023-12-07 09:45:00-05:00,194.8023525,6.144,194.2805,47.87,4786.46,2023-12-07 09:45:00-05:00,194.1833,SL,-3.8032,1.0,-4.8032,-0.001003,False,all
52,AAPL,A,LONG,2023-12-08 12:15:00-05:00,195.1,0.43784991954668706,2023-12-08 12:30:00-05:00,195.207555,6.1238,194.7697,47.82,4780.65,2023-12-08 15:15:00-05:00,195.6321,TIME,2.6,1.0,1.6,0.000335,True,all
53,AAPL,A,LONG,2023-12-13 14:15:00-05:00,197.29,0.42196979058760126,2023-12-13 14:30:00-05:00,197.39865,6.0566,196.9767,47.82,4781.25,2023-12-13 15:15:00-05:00,196.8782,SL,-3.1522,1.0,-4.1522,-0.000868,False,all
54,AAPL,A,LONG,2023-12-13 15:45:00-05:00,197.86,0.5205427111227537,2023-12-14 09:30:00-05:00,198.17904000000001,6.0262,197.6585,47.77,4776.1,2023-12-14 10:00:00-05:00,199.3486,TP,7.0483,1.0,6.0483,0.001266,True,all
55,AAPL,A,LONG,2023-12-15 09:30:00-05:00,197.93,0.5734465849694418,2023-12-15 09:45:00-05:00,198.07898999999998,6.0357,197.5055,47.82,4781.15,2023-12-15 10:45:00-05:00,197.4068,SL,-4.0572,1.0,-5.0572,-0.001058,False,all
56,AAPL,A,LONG,2023-12-15 15:00:00-05:00,197.7,0.38161624351336076,2023-12-15 15:15:00-05:00,197.81886,6.0359,197.4372,47.76,4775.09,2023-12-15 15:45:00-05:00,197.3385,SL,-2.8993,1.0,-3.8993,-0.000817,False,all
57,AAPL,A,SHORT,2023-12-27 09:45:00-05:00,192.46,0.2847837659259754,2023-12-27 10:00:00-05:00,192.36876750000002,6.2006,192.6536,47.71,4770.19,2023-12-27 10:00:00-05:00,191.7807,TP,3.6462,1.0,2.6462,0.000555,True,all
58,AAPL,A,SHORT,2024-01-02 09:30:00-05:00,186.23,0.7697804994866454,2024-01-02 09:45:00-05:00,186.14688,6.41,186.9167,47.73,4771.84,2024-01-02 09:45:00-05:00,187.0101,SL,-5.5334,1.0,-6.5334,-0.001369,False,all
59,AAPL,A,SHORT,2024-01-04 09:30:00-05:00,182.07,0.5881831935140945,2024-01-04 09:45:00-05:00,181.958975,6.5472,182.5472,47.65,4764.31,2024-01-04 12:30:00-05:00,182.3261,TIME,-2.4038,1.0,-3.4038,-0.000714,False,all
60,AAPL,A,SHORT,2024-01-05 09:45:00-05:00,181.66,0.5141437876272401,2024-01-05 10:00:00-05:00,181.66912,6.5516,182.1833,47.61,4759.9,2024-01-05 10:00:00-05:00,182.2744,SL,-3.9653,1.0,-4.9653,-0.001043,False,all
61,AAPL,A,SHORT,2024-01-05 14:30:00-05:00,181.1,0.5064253874253999,2024-01-05 14:45:00-05:00,180.96947,6.5687,181.4759,47.55,4753.94,2024-01-05 15:45:00-05:00,181.1805,EOD,-1.3865,1.0,-2.3865,-0.000502,False,all
62,AAPL,A,SHORT,2024-01-17 09:45:00-05:00,181.26,0.6870985843407045,2024-01-17 10:00:00-05:00,181.11439750000002,6.5588,181.8015,47.52,4750.55,2024-01-17 10:15:00-05:00,181.8924,SL,-5.1027,1.0,-6.1027,-0.001285,False,all
63,AAPL,A,LONG,2024-01-22 09:30:00-05:00,193.86,0.5847822294369056,2024-01-22 09:45:00-05:00,193.946925,6.1157,193.3621,47.44,4743.45,2024-01-22 10:45:00-05:00,193.2655,SL,-4.1676,1.0,-5.1676,-0.001089,False,all
64,AAPL,A,LONG,2024-01-24 10:15:00-05:00,196.04,0.46281473678507906,2024-01-24 10:30:00-05:00,196.1330175,6.0396,195.6702,47.38,4737.28,2024-01-24 11:00:00-05:00,195.5724,SL,-3.3861,1.0,-4.3861,-0.000926,False,all
65,AAPL,A,LONG,2024-01-25 10:30:00-05:00,195.61,0.4519386000625644,2024-01-25 10:45:00-05:00,195.69779999999997,6.0462,195.2459,47.33,4731.89,2024-01-25 11:00:00-05:00,195.1482,SL,-3.3227,1.0,-4.3227,-0.000914,False,all
66,AAPL,A,SHORT,2024-01-31 09:30:00-05:00,185.33,0.5774391662034534,2024-01-31 09:45:00-05:00,185.22734,6.3808,185.8048,47.28,4726.57,2024-01-31 11:15:00-05:00,185.8977,SL,-4.2773,1.0,-5.2773,-0.001117,False,all
67,AAPL,A,SHORT,2024-01-31 15:45:00-05:00,184.41,0.6036610894074543,2024-02-01 09:30:00-05:00,183.80805,6.4215,184.4117,47.21,4720.29,2024-02-01 09:30:00-05:00,184.5039,SL,-4.4685,1.0,-5.4685,-0.001159,False,all
68,AAPL,A,SHORT,2024-02-02 09:30:00-05:00,182.55,1.0105660319007577,2024-02-02 09:45:00-05:00,182.478715,6.4594,183.4893,47.15,4713.82,2024-02-02 09:45:00-05:00,183.581,SL,-7.1203,1.0,-8.1203,-0.001723,False,all
69,AAPL,A,SHORT,2024-02-12 14:15:00-05:00,187.45,0.3242542846681887,2024-02-12 14:30:00-05:00,187.34628,6.2794,187.6705,47.06,4704.7,2024-02-12 15:45:00-05:00,187.2936,EOD,0.3308,1.0,-0.6692,-0.000142,False,all
70,AAPL,A,SHORT,2024-02-16 14:45:00-05:00,182.205,0.4379906119799965,2024-02-16 15:00:00-05:00,182.078915,6.4588,182.5169,47.04,4703.04,2024-02-16 15:45:00-05:00,182.3912,EOD,-2.0167,1.0,-3.0167,-0.000641,False,all
71,AAPL,A,SHORT,2024-02-27 09:45:00-05:00,180.92,0.39496738096388373,2024-02-27 10:00:00-05:00,180.819545,6.4982,181.2145,47.0,4699.02,2024-02-27 10:00:00-05:00,181.3051,SL,-3.1554,1.0,-4.1554,-0.000884,False,all
72,AAPL,A,SHORT,2024-03-04 09:30:00-05:00,175.25,0.728241181301368,2024-03-04 09:45:00-05:00,175.15238000000002,6.7011,175.8806,46.95,4693.86,2024-03-04 12:30:00-05:00,174.2071,TIME,6.3347,1.0,5.3347,0.001137,True,all
73,AAPL,A,SHORT,2024-03-05 09:30:00-05:00,170.64,0.7915269276579829,2024-03-05 09:45:00-05:00,170.46472500000002,6.8917,171.2563,46.99,4698.2,2024-03-05 12:30:00-05:00,170.4452,TIME,0.1347,1.0,-0.8653,-0.000184,False,all
74,AAPL,A,SHORT,2024-03-07 09:30:00-05:00,168.71,0.5053722404101888,2024-03-07 09:45:00-05:00,168.6006575,6.9652,169.106,46.97,4696.33,2024-03-07 09:45:00-05:00,169.1906,SL,-4.1089,1.0,-5.1089,-0.001088,False,all
75,AAPL,A,SHORT,2024-03-07 15:45:00-05:00,168.97,0.4480798549905157,2024-03-08 09:30:00-05:00,168.94548500000002,6.9419,169.3936,46.91,4690.22,2024-03-08 09:30:00-05:00,169.4783,SL,-3.6985,1.0,-4.6985,-0.001002,False,all
76,AAPL,A,SHORT,2024-03-25 09:30:00-04:00,169.56,0.589907917625778,2024-03-25 09:45:00-04:00,169.59516000000002,6.9069,170.1851,46.86,4684.52,2024-03-25 09:45:00-04:00,170.2702,SL,-4.6622,1.0,-5.6622,-0.001209,False,all
77,AAPL,A,SHORT,2024-04-01 09:30:00-04:00,170.355,0.4492890646708892,2024-04-01 09:45:00-04:00,170.3297925,6.8674,170.7791,46.79,4677.86,2024-04-01 12:30:00-04:00,169.9549,TIME,2.5743,1.0,1.5743,0.000337,True,all
78,AAPL,A,SHORT,2024-04-02 09:30:00-04:00,168.58,0.34758303605778024,2024-04-02 09:45:00-04:00,168.49571000000003,6.943,168.8433,46.79,4678.44,2024-04-02 09:45:00-04:00,168.9277,SL,-2.9994,1.0,-3.9994,-0.000855,False,all
79,AAPL,A,SHORT,2024-04-05 14:45:00-04:00,169.595,0.40566909310353416,2024-04-05 15:00:00-04:00,169.4702225,6.8957,169.8759,46.74,4673.44,2024-04-05 15:15:00-04:00,169.9608,SL,-3.3831,1.0,-4.3831,-0.000938,False,all
80,AAPL,A,SHORT,2024-04-08 09:30:00-04:00,168.75,0.4498819866456132,2024-04-08 09:45:00-04:00,168.81555,6.9144,169.2654,46.69,4668.05,2024-04-08 12:30:00-04:00,168.8344,TIME,-0.1302,1.0,-1.1302,-0.000242,False,all
81,AAPL,A,SHORT,2024-04-09 14:00:00-04:00,168.62,0.3539455314224093,2024-04-09 14:15:00-04:00,168.545685,6.9223,168.8996,46.67,4665.92,2024-04-09 15:15:00-04:00,168.9841,SL,-3.0347,1.0,-4.0347,-0.000865,False,all
82,AAPL,A,SHORT,2024-04-10 09:30:00-04:00,168.33,0.4642834683291804,2024-04-10 09:45:00-04:00,168.145885,6.9313,168.6102,46.62,4660.89,2024-04-10 10:30:00-04:00,168.6945,SL,-3.8024,1.0,-4.8024,-0.00103,False,all
83,AAPL,A,SHORT,2024-04-18 09:45:00-04:00,167.7,0.5659515198068389,2024-04-18 10:00:00-04:00,167.61615,6.9446,168.1821,46.56,4655.09,2024-04-18 10:30:00-04:00,168.2662,SL,-4.5143,1.0,-5.5143,-0.001185,False,all
84,AAPL,A,SHORT,2024-04-19 09:45:00-04:00,165.33,0.4784361788930381,2024-04-19 10:00:00-04:00,165.2823175,7.0328,165.7608,46.5,4648.57,2024-04-19 12:00:00-04:00,164.449,TP,5.8604,1.0,4.8604,0.001046,True,all
85,AAPL,A,LONG,2024-04-29 09:30:00-04:00,175.48,0.7970111225487806,2024-04-29 09:45:00-04:00,175.60275749999997,6.6249,174.8057,46.53,4652.43,2024-04-29 10:15:00-04:00,174.7183,SL,-5.8592,1.0,-6.8592,-0.001474,False,all
86,AAPL,A,LONG,2024-05-06 15:30:00-04:00,181.89,0.5464252072685918,2024-05-06 15:45:00-04:00,181.98094499999996,6.382,181.4345,46.46,4644.57,2024-05-06 15:45:00-04:00,181.3438,SL,-4.0662,1.0,-5.0662,-0.001091,False,all
87,AAPL,A,LONG,2024-05-21 14:45:00-04:00,192.62,0.2560470300756312,2024-05-21 15:00:00-04:00,192.70130249999997,6.019,192.4453,46.4,4638.51,2024-05-21 15:15:00-04:00,192.349,SL,-2.1203,1.0,-3.1203,-0.000673,False,all
88,AAPL,A,LONG,2024-05-28 09:30:00-04:00,191.91,0.5095229412291392,2024-05-28 09:45:00-04:00,192.005955,6.0355,191.4964,46.35,4634.39,2024-05-28 09:45:00-04:00,191.4007,SL,-3.6531,1.0,-4.6531,-0.001004,False,all
89,AAPL,A,LONG,2024-05-29 09:45:00-04:00,191.8,0.580775572053786,2024-05-29 10:00:00-04:00,191.86088249999997,6.0327,191.2801,46.3,4628.73,2024-05-29 11:15:00-04:00,191.1845,SL,-4.0806,1.0,-5.0806,-0.001098,False,all
90,AAPL,A,LONG,2024-05-31 10:00:00-04:00,192.25,0.5203029184493703,2024-05-31 10:15:00-04:00,192.3311175,6.01,191.8108,46.24,4622.65,2024-05-31 10:15:00-04:00,191.7149,SL,-3.7034,1.0,-4.7034,-0.001017,False,all
91,AAPL,A,LONG,2024-06-04 10:30:00-04:00,194.205,0.5488031548910609,2024-06-04 10:45:00-04:00,194.3121075,5.9414,193.7633,46.18,4616.95,2024-06-04 11:30:00-04:00,193.6664,SL,-3.8363,1.0,-4.8363,-0.001048,False,all
92,AAPL,A,LONG,2024-06-04 12:00:00-04:00,194.24,0.4859375042840047,2024-06-04 12:15:00-04:00,194.3321175,5.9333,193.8462,46.12,4611.11,2024-06-04 14:15:00-04:00,195.0624,TP,4.3328,1.0,3.3328,0.000723,True,all
93,AAPL,A,LONG,2024-06-05 09:45:00-04:00,195.68,0.5721796844757713,2024-06-05 10:00:00-04:00,195.77784,5.8925,195.2057,46.14,4613.45,2024-06-05 10:00:00-04:00,195.1081,SL,-3.9467,1.0,-4.9467,-0.001072,False,all
94,AAPL,A,LONG,2024-06-07 15:15:00-04:00,196.435,0.4069598007201392,2024-06-07 15:30:00-04:00,196.5232125,5.8625,196.1163,46.09,4607.5,2024-06-07 15:45:00-04:00,196.7816,EOD,1.5146,1.0,0.5146,0.000112,True,all
95,AAPL,A,LONG,2024-06-12 09:30:00-04:00,211.81,1.3267664162297248,2024-06-12 09:45:00-04:00,211.88589,5.4369,210.5591,46.08,4607.02,2024-06-12 10:00:00-04:00,214.7492,TP,15.5673,1.0,14.5673,0.003162,True,all
96,AAPL,A,LONG,2024-06-13 14:45:00-04:00,214.06,1.0339601826319478,2024-06-13 15:00:00-04:00,213.99694499999998,5.3991,212.963,46.22,4620.58,2024-06-13 15:45:00-04:00,214.1129,EOD,0.626,1.0,-0.374,-8.1e-05,False,all
97,AAPL,A,LONG,2024-06-26 09:45:00-04:00,211.4,0.7566321616369508,2024-06-26 10:00:00-04:00,211.635765,5.4577,210.8791,46.2,4619.21,2024-06-26 11:00:00-04:00,213.0905,TP,7.9397,1.0,6.9397,0.001502,True,all
98,AAPL,A,LONG,2024-06-27 15:45:00-04:00,214.11,0.534204922765163,2024-06-28 09:30:00-04:00,215.937915,5.3559,215.4037,46.26,4625.15,2024-06-28 09:30:00-04:00,215.296,SL,-3.438,1.0,-4.438,-0.00096,False,all
99,AAPL,A,LONG,2024-07-08 15:45:00-04:00,227.81,0.6124738821483733,2024-07-09 09:30:00-04:00,228.344115,5.0589,227.7316,46.21,4619.71,2024-07-09 09:30:00-04:00,227.6178,SL,-3.6745,1.0,-4.6745,-0.001012,False,all
100,AAPL,A,LONG,2024-07-09 09:45:00-04:00,228.22,0.7293779902197702,2024-07-09 10:00:00-04:00,228.2890875,5.0539,227.5597,46.15,4614.04,2024-07-09 10:30:00-04:00,227.4459,SL,-4.2613,1.0,-5.2613,-0.00114,False,all
101,AAPL,A,LONG,2024-07-10 09:30:00-04:00,230.88,0.5938966092776466,2024-07-10 09:45:00-04:00,230.96542499999998,4.9886,230.3715,46.09,4607.77,2024-07-10 10:45:00-04:00,230.2563,SL,-3.5373,1.0,-4.5373,-0.000985,False,all
102,AAPL,A,LONG,2024-07-15 09:45:00-04:00,234.52,1.1470014752541162,2024-07-15 10:00:00-04:00,234.64726499999998,4.9044,233.5003,46.03,4602.24,2024-07-15 12:45:00-04:00,235.3473,TIME,3.4331,1.0,2.4331,0.000529,True,all
103,AAPL,A,SHORT,2024-07-22 11:15:00-04:00,223.92,0.9994886555672949,2024-07-22 11:30:00-04:00,223.64812,5.1472,224.6476,46.05,4603.67,2024-07-22 13:30:00-04:00,224.7599,SL,-5.7228,1.0,-6.7228,-0.00146,False,all
104,AAPL,A,SHORT,2024-07-22 15:45:00-04:00,224.16,0.6405662850888267,2024-07-23 09:30:00-04:00,224.25281750000002,5.1247,224.8934,45.97,4595.95,2024-07-23 10:15:00-04:00,225.0058,SL,-3.859,1.0,-4.859,-0.001057,False,all
105,AAPL,A,SHORT,2024-07-25 10:00:00-04:00,215.06,0.9439902682172386,2024-07-25 10:15:00-04:00,214.87251,5.3416,215.8165,45.91,4590.09,2024-07-25 10:15:00-04:00,215.9244,SL,-5.6189,1.0,-6.6189,-0.001442,False,all
106,AAPL,A,SHORT,2024-07-25 15:30:00-04:00,219.305,0.920690925831802,2024-07-25 15:45:00-04:00,219.19035000000002,5.2277,220.111,45.83,4582.47,2024-07-25 15:45:00-04:00,217.5287,EOD,8.6866,1.0,7.6866,0.001677,True,all
107,AAPL,A,SHORT,2024-08-05 14:45:00-04:00,204.77,2.311753811346005,2024-08-05 15:00:00-04:00,204.7325825,5.6051,207.0443,45.9,4589.16,2024-08-05 15:15:00-04:00,207.1479,SL,-13.5378,1.0,-14.5378,-0.003168,False,all
108,AAPL,A,SHORT,2024-08-06 09:30:00-04:00,201.665,2.6602466287783595,2024-08-06 09:45:00-04:00,201.57416250000003,5.6736,204.2344,45.75,4573.62,2024-08-06 10:00:00-04:00,204.3365,SL,-15.6726,1.0,-16.6726,-0.003645,False,all
109,AAPL,A,SHORT,2024-08-06 15:45:00-04:00,207.14,1.3751213748054805,2024-08-07 09:30:00-04:00,206.79655000000002,5.509,208.1717,45.57,4555.95,2024-08-07 09:30:00-04:00,208.2758,SL,-8.1489,1.0,-9.1489,-0.002008,False,all
110,AAPL,A,LONG,2024-08-13 09:30:00-04:00,220.43,0.8502976328008659,2024-08-13 09:45:00-04:00,220.49018999999998,5.1553,219.6399,45.47,4545.8,2024-08-13 12:30:00-04:00,221.2393,TIME,3.862,1.0,2.862,0.00063,True,all
111,AAPL,A,LONG,2024-08-15 09:30:00-04:00,223.055,0.7824163544994612,2024-08-15 09:45:00-04:00,223.13151,5.0964,222.3491,45.49,4547.66,2024-08-15 10:15:00-04:00,224.6305,TP,7.6393,1.0,6.6393,0.00146,True,all
112,AAPL,A,LONG,2024-08-21 10:30:00-04:00,227.77,0.5482579421146823,2024-08-21 10:45:00-04:00,227.943915,4.995,227.3957,45.54,4553.3,2024-08-21 10:45:00-04:00,227.282,SL,-3.3065,1.0,-4.3065,-0.000946,False,all
113,AAPL,A,LONG,2024-08-22 09:30:00-04:00,226.945,0.6055870793049741,2024-08-22 09:45:00-04:00,227.263575,5.0041,226.658,45.49,4547.99,2024-08-22 10:15:00-04:00,226.5447,SL,-3.5975,1.0,-4.5975,-0.001011,False,all
114,AAPL,A,LONG,2024-08-28 10:15:00-04:00,229.64,0.5985769737232081,2024-08-28 10:30:00-04:00,229.73480999999998,4.9442,229.1362,45.43,4542.39,2024-08-28 10:30:00-04:00,229.0217,SL,-3.5259,1.0,-4.5259,-0.000996,False,all
115,AAPL,A,SHORT,2024-09-03 14:15:00-04:00,222.19,0.6887280279098954,2024-09-03 14:30:00-04:00,222.018935,5.1098,222.7077,45.38,4536.87,2024-09-03 15:45:00-04:00,222.819,SL,-4.0882,1.0,-5.0882,-0.001122,False,all
116,AAPL,A,SHORT,2024-09-04 09:30:00-04:00,220.19,0.902788306493257,2024-09-04 09:45:00-04:00,220.05491750000002,5.1485,220.9577,45.32,4530.78,2024-09-04 12:30:00-04:00,219.8599,TIME,1.0042,1.0,0.0042,1e-06,True,all
117,AAPL,A,SHORT,2024-09-09 09:30:00-04:00,218.02,0.979996891681445,2024-09-09 09:45:00-04:00,217.861015,5.1992,218.841,45.31,4529.78,2024-09-09 09:45:00-04:00,218.9504,SL,-5.6641,1.0,-6.6641,-0.001471,False,all
118,AAPL,A,SHORT,2024-09-09 14:00:00-04:00,217.42,1.0350090935245584,2024-09-09 14:15:00-04:00,217.26131500000002,5.2047,218.2963,45.23,4522.12,2024-09-09 15:00:00-04:00,218.4055,SL,-5.955,1.0,-6.955,-0.001538,False,all
119,AAPL,A,SHORT,2024-09-10 09:45:00-04:00,217.5,1.2479638980415992,2024-09-10 10:00:00-04:00,217.35127000000003,5.1934,218.5992,45.15,4514.17,2024-09-10 10:00:00-04:00,218.7085,SL,-7.0488,1.0,-8.0488,-0.001783,False,all
120,AAPL,A,LONG,2024-09-20 15:30:00-04:00,232.92,0.7928343991539687,2024-09-20 15:45:00-04:00,233.01645,4.8345,232.2236,45.06,4505.12,2024-09-20 15:45:00-04:00,232.1075,SL,-4.3943,1.0,-5.3943,-0.001197,False,all
121,AAPL,A,LONG,2024-09-27 09:45:00-04:00,228.8,0.6176458701014053,2024-09-27 10:00:00-04:00,228.97443,4.9129,228.3568,45.0,4498.72,2024-09-27 11:00:00-04:00,228.2426,SL,-3.5954,1.0,-4.5954,-0.001021,False,all
